2.752692246361589379e-01,-7.582301957347596932e-01,2.124061020661888843e+00
2.752692246361589379e-01,-7.582301957347596932e-01,2.124061020661888843e+00
2.738109107576234824e-01,-7.591367491840725901e-01,2.128817443162366096e+00
2.730163417420929939e-01,-7.596100762555110242e-01,2.129122004078412456e+00
2.724184100039639400e-01,-7.684365635478365153e-01,2.150172044290358020e+00
2.687315821111773140e-01,-7.680762675013920182e-01,2.149010269480431834e+00
2.650439324951805453e-01,-7.677571129530177396e-01,2.146964828834642347e+00
2.595847287232108669e-01,-7.637818802076346003e-01,2.134811331712075599e+00
2.555683804220460487e-01,-7.541735598854356626e-01,2.112811190662692518e+00
2.563775022892410549e-01,-7.656332237256774365e-01,2.137768621779432276e+00
2.550436302039474357e-01,-7.684664383811763422e-01,2.145995376741642868e+00
2.523978399997071076e-01,-7.637368917168705362e-01,2.134607875841973978e+00
2.491683487952873477e-01,-7.605901366658239793e-01,2.128699311424556928e+00
2.461601411228329650e-01,-7.654226209445854634e-01,2.143363926797078101e+00
2.457553335093045632e-01,-7.651995778327179698e-01,2.143775233612933206e+00
2.458950921007339030e-01,-7.725195526184088779e-01,2.160629884674091894e+00
2.405131481338027288e-01,-7.660922238405341034e-01,2.148008734441594569e+00
2.394243971636276780e-01,-7.646827873382863183e-01,2.145362367247111379e+00
2.365716266883347574e-01,-7.629046866698758755e-01,2.140776639515224122e+00
2.327321071461585789e-01,-7.696422086039041988e-01,2.163655871259138497e+00
2.316979537537706135e-01,-7.688458904855179910e-01,2.163756673804063002e+00
2.280075257767126551e-01,-7.696358586787187539e-01,2.165580494222372643e+00
2.210103333010989268e-01,-7.689801878498689902e-01,2.167335794415588879e+00
2.191630813479997775e-01,-7.673455247846170391e-01,2.163969991618399646e+00
2.153280504831932007e-01,-7.609802782641361674e-01,2.152804119034216424e+00
2.093079043614696488e-01,-7.619947328128040542e-01,2.162883206574623962e+00
2.076367584487574247e-01,-7.611820803815867453e-01,2.161906226066550474e+00
2.038115628997960171e-01,-7.644605259009960019e-01,2.166315853397223101e+00
2.004621211924530466e-01,-7.680802149155750991e-01,2.180940937988567363e+00
1.978120100516846114e-01,-7.703772068985658139e-01,2.187908102133513832e+00
1.950441177895296530e-01,-7.713978082493810895e-01,2.193101611158405628e+00
1.907012867493437791e-01,-7.726018162056318417e-01,2.200556233457590327e+00
1.869407101756576650e-01,-7.664791287629930672e-01,2.188603693240592118e+00
1.823579353142666948e-01,-7.672493028884082023e-01,2.193254257839947652e+00
1.749009543343267581e-01,-7.568473000161825004e-01,2.171375447621782140e+00
1.710215139562142050e-01,-7.570876394290505518e-01,2.173902542771349644e+00
1.625802370640802574e-01,-7.635656535654807842e-01,2.190701772133898384e+00
1.608641114913889059e-01,-7.638508918637413325e-01,2.191714843098985899e+00
1.576022266053014043e-01,-7.667217709438042261e-01,2.199369115610552594e+00
1.505115310639953130e-01,-7.647849050017591077e-01,2.200119524932516057e+00
1.490555015178273712e-01,-7.624838721775433203e-01,2.196089801870626523e+00
1.434304069803135628e-01,-7.520594407838472328e-01,2.169879729831539539e+00
1.320954508481320400e-01,-7.550296862800118802e-01,2.180117012760514505e+00
1.304264873606672814e-01,-7.555638651201690426e-01,2.182270201594230130e+00
1.280339502613287439e-01,-7.581686159625545818e-01,2.189519743083273795e+00
1.230103429838226847e-01,-7.650423620811351855e-01,2.211735225299149121e+00
1.220445870703798091e-01,-7.659177034876453183e-01,2.216057557131377642e+00
1.182384432337640623e-01,-7.640549130631756336e-01,2.212619984167489395e+00
1.122817432437006463e-01,-7.593829029566001587e-01,2.206955389320723881e+00
1.112308091891913431e-01,-7.580330429632364808e-01,2.204780470321179298e+00
1.072782296300685417e-01,-7.592970732455546212e-01,2.207791054131141184e+00
1.049831123151696577e-01,-7.633780613996044018e-01,2.218097277096817699e+00
1.006063225914163722e-01,-7.559830950019725826e-01,2.199428034904135298e+00
9.863961451931782531e-02,-7.639911588157334288e-01,2.219830749508967749e+00
9.668096897583236538e-02,-7.698186726839567617e-01,2.233667169520440421e+00
9.046427355871435039e-02,-7.701053426104116362e-01,2.232375678096770066e+00
8.921511403812767971e-02,-7.694692392712216833e-01,2.231702741461031536e+00
8.342652275425353758e-02,-7.729515168666423186e-01,2.235642991717024852e+00
8.219852833718899188e-02,-7.754746799955773984e-01,2.240556794016067332e+00
7.796344309596540956e-02,-7.728875662208219977e-01,2.230267980417873996e+00
7.473457115420366337e-02,-7.779719449737141357e-01,2.236447205497700264e+00
7.385562693888200747e-02,-7.759860779520922902e-01,2.232455133659994040e+00
7.104001770897369616e-02,-7.742276262494982575e-01,2.224401687502425951e+00
6.489417808670389087e-02,-7.837031618684021650e-01,2.245505496218357600e+00
6.396581338836503094e-02,-7.857829021725601937e-01,2.249972631153522418e+00
6.248411733866870293e-02,-7.768955980732742406e-01,2.227455156329611885e+00
5.870185033957264764e-02,-7.881783940230041585e-01,2.249477576107708376e+00
5.761871554192598416e-02,-7.916209629592929620e-01,2.256540089143498573e+00
5.669972869315822311e-02,-7.848266752200334651e-01,2.237727930089661754e+00
5.259248401144164115e-02,-7.839051684066562498e-01,2.235106919444365126e+00
5.222586348400395928e-02,-7.828303560352455337e-01,2.232478113121297625e+00
4.998666819507677217e-02,-7.887378149451089726e-01,2.243546323355828154e+00
4.741143452428870503e-02,-7.935160279311067599e-01,2.247081132129800096e+00
4.735560445931136925e-02,-7.957674729966208726e-01,2.250961182606197930e+00
4.432714570617040523e-02,-8.033055670789137626e-01,2.266427212609499531e+00
3.967952110144751243e-02,-8.026300563665413890e-01,2.262062662484018549e+00
3.829954332261024247e-02,-8.026855319037358161e-01,2.261890186045503626e+00
3.724954800110775316e-02,-7.959994757348516359e-01,2.244085529003243984e+00
3.444836637927489037e-02,-7.934788641919272578e-01,2.235474740704196606e+00
3.179887324975953777e-02,-8.036144188765361740e-01,2.254432838230805203e+00
3.086924599611986370e-02,-8.005840512837656409e-01,2.244549023088959760e+00
2.798709286204901364e-02,-8.121445372948746799e-01,2.262245474283131053e+00
2.656389879798245340e-02,-8.217972571356928491e-01,2.282750601830220383e+00
2.254809744576019570e-02,-8.087172878719520730e-01,2.248885451655983303e+00
1.994129577782071533e-02,-8.014010790235531756e-01,2.226355213020715595e+00
